Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167187.15730982,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8333.3507070025,7847.01734327521,6185.53523621407,5206.44266110742,4730.69631958508,4924.09667530707,5211.10025197912,5685.44901491024,6154.17245640636,6129.99843995634,6384.30865426374,6854.52512826671,7374.0979710116,8218.69336289848,8851.92598922347,9692.86853763267,10577.2145522871,11889.3545234657,12324.5197331387,10612.9204044582,10884.1161852582,11836.7200384033,12516.6184065667,13145.8069309969,13753.1895982305,14269.8039878287,14823.107153522,15695.9993288456,16604.9021440809,17431.7239081591,17443.65526328,18569.7057246217,18884.5152531698,18685.5523679178,19094.1193485745
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Luxembourg,LUX,27861.1679070037,28665.7557364816,28701.4954112765,29381.7005412596,31339.866605355,30757.6215276239,30874.7097008066,30840.0238285627,32048.534348057,35072.3817823232,35513.7997263244,36114.9755330155,38033.7372949566,40742.7935864238,41908.9736128336,38729.5596741975,39515.0325494915,40065.6913911764,41623.600560887,42500.2533186275,42705.3389920549,42345.0449745858,42788.9464588317,44056.2515835269,46733.9248214033,47945.8494294131,52496.6652811469,54218.2750802066,58381.7551747697,63481.5826226236,66027.0750081087,70779.9738182581,71116.9413609679,73116.1933406133,74883.1415751349,74896.0964542561,74916.5073926589,77993.0573693363,82170.2392472062,87695.3390885394,92527.7108705226,94243.7068360989,96269.5797484275,97597.9973184565,100292.566948333,101222.044353044,105614.178851764,112417.876989455,110094.791529429,104574.349049084,106544.057363484,105290.249021891,104487.744312565,105338.955521681,105583.937273429,105462.012584423,108351.451826983,107142.126672598,106788.728745199,107591.965850496,105274.2471768,110873.185245175,107469.755128407,104590.079769081,103909.189234256
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23023.21888558,23952.7051664987,24734.7287306831,24326.8388209328,25398.3689446911,28006.9602101934,29320.3453689938,29931.7026185858,31369.6174763851,30973.2895232307,33271.1629178489,33802.7025416034,34103.6943588625,34151.733944554,33533.624502371,33263.6447667227,31367.3520595719,30262.0722351583,31763.2937989367,32432.1146406589,34959.5328781861,38571.4910549323,47651.1070103642,49454.3091065459,53221.5656127923,58352.9908957074,58122.6075826405,59490.45124494,74158.8818324985,88121.7526560989,93164.0155206906,98998.0880384689,92322.1502647243,70070.2918001631,68570.4684561327,75807.8927510468,79378.1729826817,75835.6453208622,33952.4798688679,42121.7200893806,34121.9031101701,59602.4371924702,64078.2408248102
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Madagascar,MDG,812.250361890455,807.540073151815,804.713147422012,776.884057825641,787.058949603953,763.403670639472,758.928205137102,779.716062786951,810.5066908574,817.562921868275,836.540881714049,844.493878879637,809.524118883836,765.217007612961,757.532392832002,744.310095866488,699.987924820762,695.149219761086,656.398369596654,699.485480907614,685.100689761521,599.781047690351,571.230461402833,559.661168899672,553.131009938747,543.513684745557,538.491952606661,529.509105998087,532.03346958824,537.840431033529,538.536275056569,489.716098120013,480.810932444988,476.159733326381,461.397665709464,454.537946632781,449.6280870806,451.303199370831,453.886174768872,460.034389996571,465.529509827021,478.40561494987,406.70122213637,433.601040301214,443.278654985967,450.955230911228,461.540337897729,473.785462328449,490.963935389518,457.789754866068,447.417143030687,441.755158414121,442.641500123543,440.674658903628,443.343869908205,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,431.599103078558,438.516263353783,445.834551909615,453.383067004207
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Malawi,MWI,260.372803776879,273.671621408503,268.930590447321,258.785106001313,259.238122939762,287.429237122103,317.619584182681,332.425655375486,318.047172486263,328.552929300512,322.094520458592,365.077375924135,378.037141418137,376.728815500011,392.972432824442,405.377974102106,413.438148179235,420.514723667702,445.993639511543,448.71641753731,433.515183153301,394.77170082524,388.989575970974,387.845329799767,392.970121764045,395.418720697156,380.298046902206,368.458072161033,360.182864554351,348.201112852441,353.771303717595,372.997561772469,335.726543539643,362.930995399017,329.584099900642,385.279714072363,405.397063690478,412.4131068375,419.313245170577,422.099909963762,418.592985038462,388.260039763569,385.308980237095,397.224846758815,408.064916052765,410.267979592536,417.877689776503,445.254305419586,465.55147298007,489.631418790158,508.088650552846,517.833736624232,512.74031797451,525.357645516557,539.562601918057,539.605363240686,538.221990810959,544.795729220349,553.528790902088,569.866249371948,559.447086086067,569.968967322435,560.635759714941,556.744034805001,552.495385250281
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Malaysia,MYS,1266.31525712689,1327.77650865403,1376.65800987085,1439.55490061108,1477.83156448895,1551.33616738207,1631.47589814079,1654.76507573676,1746.69654709275,1791.13966548692,1855.24673850886,1993.49999498673,2128.90738683232,2321.73809965247,2455.31271360892,2416.5134488266,2632.12032089303,2768.88534365126,2883.07107029481,3077.7893337814,3216.28778690077,3332.82000559163,3420.21717115114,3518.79492112604,3670.36601236602,3515.25505625205,3444.11713819558,3508.00948571695,3737.26006906652,3953.81471255834,4184.76072928976,4456.93133148159,4726.13789172987,5062.5911043705,5390.10167606966,5771.35211956083,6190.46429134886,6480.55649455855,5857.96702940857,6070.95621987091,6455.61419792583,6334.92795651698,6516.90671560155,6732.92049458099,7025.34558004381,7234.02442689141,7469.8106921211,7769.59693350488,7976.11785374773,7700.46111294033,8118.92270511981,8400.32248683558,8710.52671359902,8964.80724896203,9341.73055971278,9648.6797937523,9901.47960179812,10293.7629205362,10610.1950240479,10902.9834855856,10171.4657842762,10388.2667120857,11174.2100761842,11429.5894122241,11868.3647368199
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,1525.45286509337,1556.6775140057,1546.53448672267,1524.56080044896,1565.19579185018,1398.10229505535,1364.84005088164,1474.39229582335,1645.11075228727,1772.85528893994,2045.05592530422,2222.32522330556,2096.02642346826,2371.53402508145,2927.92105269756,3273.18636060562,3456.59413862413,3632.50000436686,3819.63284923204,4044.45259824624,4582.26127991761,4507.19493028274,4671.99638823819,4803.90989371527,5053.64632510203,5580.26342115447,5888.07242928075,6254.75856395107,6599.87174611655,6889.01246326427,7037.08545152972,6647.65038915578,7012.25568637991,7845.29307268562,8174.41607710658,7141.88376878034,8620.72815257681,8933.17166852079,9396.49734252794,8313.40982952913,8569.52494527593,9005.81390804487,8907.6613557359,9213.32792208085,9612.07862077246,9644.90655028145,9909.07669383367,10263.299119384,10793.8941387462,11194.9253726428,7295.60221324907,9759.22193251033,10939.9963243616,11415.939508912,11960.9842410476
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mali,MLI,..,..,..,..,..,..,..,368.5733743347,376.455913556311,371.539853947104,388.135645474088,391.773023008224,407.902988824579,395.059183876145,382.164661103348,418.990565699694,467.610233746068,488.180133055488,471.808981698935,510.573084431833,478.415878794737,475.391545090244,430.936057932383,429.268943570944,418.953297590688,493.95193280344,497.940239327585,488.661925998262,515.693881984479,527.330783598167,504.114585263011,552.249908754393,523.808780982775,529.275647266229,537.585120448336,530.906562069966,556.246993366561,570.006386255312,597.83126160922,614.586994870732,596.578639012468,667.920530395715,667.601809829487,705.686954046396,693.861121985899,721.897987084722,745.087500057101,748.926158364864,772.091975202052,781.972286784084,809.373887616452,815.12426700512,787.149724118126,782.702450304467,816.004655542979,838.11986940103,860.75307554569,878.561348378099,892.978322787306,909.751069706998,872.389721102137,872.332803686266,876.168301872624,890.613872535228,908.080398043774
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Malta,MLT,..,..,..,..,..,..,..,..,..,..,3133.22804159202,3209.58701027372,3399.78107611123,3543.66984083058,3901.96087832526,4631.05228695609,5391.61706473895,6024.97484350421,6628.07849837324,7249.55980064999,7679.67980708725,7875.88452539901,7884.85017545294,7726.88391030891,7798.07189749693,7860.36695258326,8030.44923460261,8303.16847852553,8928.21082257377,9564.9093512979,10067.6981595796,10413.1236380628,10789.7090762351,11161.1379075775,11682.0944899831,12336.7253635266,12718.9471724642,13286.6459846133,13877.1798798025,14446.2787288242,17178.2854995031,16920.7309078359,17255.4273597633,17775.5868136847,17728.4915052597,18123.2974963382,18479.2305078956,19342.3919067213,20064.439792432,19635.8764593794,20750.6053684063,20867.8390402328,21529.492771186,22626.4659542464,23865.980898379,25529.6813131565,25969.4410846379,28546.7780455971,29536.8950627078,29522.6524527602,27890.3651055057,31437.5030232122,31979.6090400598,32816.3252635461,33467.4584263258
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,2038.67199289836,2011.13806385346,1979.85303434478,2587.94027907734,2900.13630613536,2806.68563126099,2726.44598645498,2704.13846484627,2766.69030511298,2737.49266931199,2454.9977903425,2511.56866664584,2524.11369284666,2797.12547757893,2788.85704831238,2510.70662853208,3005.51720714758,3162.8043989419,3288.88849507337,3139.41439911898,3148.09977817114,3085.93530547753,3247.85289298957,3391.38513154821,3544.13564721663,3791.20498901919,3365.11122501281,3117.27400069023,3067.73739364805,2997.54989841042,3040.59677355737,3224.7911898754,3322.41127856101,3256.97244330835,3234.15265200518,3284.78403267445,3285.12078781351,3403.47842798117,3146.26177205458,3262.26955535477,3441.31888402121,3433.06297801838,3420.91444796671,3602.92811901896,3620.77275283155,3764.34426229508,3946.8444109078,4190.93468589482,4542.34293916308,5162.81500670348,5172.57528216176,5405.2747359006,5516.88000598847,5470.42006850903,5813.50634066813
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritania,MRT,..,1258.29089340116,1233.87062562594,1176.58206707027,1460.64612168482,1648.15508784285,1603.93873851294,1612.02915046702,1723.35775339553,1692.50794532791,1838.41001374306,1816.31114754056,1749.52293380609,1620.10877497697,1763.89532128038,1624.67349556081,1712.5637423748,1632.68713881863,1579.02167613992,1608.41044480032,1616.06630331058,1624.61577944679,1541.58055819249,1553.80890668568,1460.98164180622,1461.93452033511,1501.59342458119,1486.69636323159,1469.21194739442,1501.23289513922,1437.75048235693,1421.32599916128,1393.6010549879,1416.96725698321,1327.72304115123,1418.64664553675,1471.80330919792,1381.16274883447,1383.19229722759,1396.17220086364,1304.64439067179,1262.65567288639,1252.10300454131,1308.56307582578,1338.66768122804,1418.53202144135,1637.04191255803,1563.60628765192,1514.2655013629,1469.05426880813,1460.19179652873,1472.55245572229,1488.97177557214,1502.90142381083,1520.64621634902,1554.94897871782,1528.05152299375,1576.06857825162,1602.90225649072,1605.1352359742,1553.30615586591,1520.31117904613,1576.75624107308,1630.27171808744,1666.29104198888
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritius,MUS,1406.14770605173,1726.35874439498,1691.59787796504,1877.02290336016,1706.12407651545,1721.80988793115,1626.22153693464,1664.81054193166,1521.96698841001,1569.53936870339,1537.49557916791,1577.92783830209,1683.89831532905,1857.82264890447,1991.0872181898,1977.68946286021,2408.27222344591,2524.53954704999,2587.21700200208,2631.98857661525,2327.60106821025,2428.26469051049,2530.62333903007,2517.08019899772,2607.92722114442,2766.59028710418,3012.98937220279,3256.42283644153,3453.72035086545,3580.40595041278,3810.48083308592,3936.7665085183,4138.34644932114,4297.40909221881,4412.9375663223,4562.74692775784,4768.68343568327,4977.19016757315,5224.18419650851,5292.86908859768,5671.0295504201,5814.74834570012,5867.77362995049,6170.64876733851,6397.59346169031,6472.87388554741,6756.22955969517,7110.69493851624,7466.69465771689,7693.76434353874,8011.45517219702,8324.78328337964,8591.96715947096,8859.2121832294,9181.61575362564,9507.87133656424,9868.32716641952,10247.6960577758,10652.4836886859,10956.9450226163,9362.87435896817,9679.12123882353,10552.2905595266,11093.7519139967,11628.6091285714
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mexico,MEX,4145.79302187822,4219.18150872936,4276.14326512392,4474.727508681,4845.87442784428,5021.34799293646,5153.81469093365,5278.10822027157,5589.05119204824,5596.3968779824,5774.770459312,5809.39879123005,6099.20317395944,6385.19714678706,6559.30112742402,6740.62499358816,6845.37111757038,6888.57894651042,7309.60711430028,7814.54966740214,8290.28898934596,8875.07151196658,8676.57130978529,8098.51642180867,8207.92337543922,8194.16249394926,7713.61215372427,7716.49731743412,7657.72747552129,7783.80581019288,8036.86114419189,8197.0117950168,8330.26426809383,8411.7962134526,8623.48043015105,7970.64038502779,8320.6529570172,8770.84481560799,9161.89527790964,9264.97729267637,9581.96970218684,9398.35074363503,9242.27886137666,9221.9966670073,9421.28976148291,9491.51730283716,9813.82804202904,9877.69532652913,9826.34218464752,9074.1188146315,9389.06722045352,9575.93437796508,9782.51776268033,9738.71059677222,9862.4812527519,10021.2386124039,10100.5021214851,10193.7727202899,10296.8690920868,10159.4448356722,9234.64362409252,9728.05680082173,10013.366859074,10253.5262648956,10313.4868482109
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,1710.08913488703,1699.9963980594,1672.83420355956,2180.62250273881,2447.41906565554,2388.24964549637,2340.49300880011,2339.5428497168,2403.52276427795,2379.24287451924,2140.90381086329,2278.80780128358,2153.62839220586,2131.39586930733,1988.53895563138,2252.26508855756,2364.53007951078,2327.85624405209,2331.79962300129,2367.54459100732,2410.22248315814,2542.21768899049,2592.34106438055,2744.19964633008,2679.25739314358,2837.15025158891,2734.95215490209,2560.83810825059,2626.59893890544,2655.47572825017,2774.79494666123,2826.84271814889,2840.20752247657,2889.04669625569,2809.06585903908,2879.62178695366,2895.03542297907,2863.83528755232,2819.07927372108,2875.73866449213,2952.11580223798,3041.77717927473,2979.68061790385,2863.90347357213,2790.77010690782,2911.16211045292,2915.62716763945,2928.72277934078,2917.31795034991,3026.12235068898,2958.48866022271,3030.84654184752,2929.91266261092,2930.55143045833,2937.80021414635
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3740.10149814887,3137.8350172715,2225.17356234959,2202.16445303219,1526.42524496526,1511.95831765054,1425.9518091471,1454.80861555923,1360.18161095544,1316.43254916007,1346.91567176561,1432.2768928234,1547.57421231612,1654.36629303195,1781.19145323724,1919.44550763748,2017.17730062908,2082.51260097669,2249.22589719372,2116.94357544097,2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3611.95484829954,3760.70006337895,3872.51800214702
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,72837.7236189989,75563.5268306393,78166.3033413738,82591.5137380706,85729.8095579345,84013.7170561646,86382.0160151437,88164.4008364715,90506.3380580042,92704.9676890985,93468.0634012794,93739.1816077361,95085.6031046345,94848.727743484,94912.5173943415,95274.3117216542,96396.2283814114,97606.9499621531,100947.054448965,104091.09474987,105878.37276656,106020.717884683,106558.024151992,104739.794413175,106244.898612952,107691.087543628,108107.452988927,109747.029483889,112873.604489635,116084.581378187,120456.506337384,123122.12291461,124481.880220824,126022.239091348,129403.404955341,132253.218402608,140615.178788026,162028.480643444,163243.752211148,142375.532007071,141814.78664157,148272.711991792,146472.677860476,157167.975027858,165288.200345355,170437.101188261,173120.189785092,165781.779121526,173041.761057866,185582.7556905,161262.925884403,194674.777609089,213937.006283651,224582.449752101,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1425.47626748483,1507.62165500664,1557.43150759483,1610.00431155079,1660.20538347139,1770.29035350291,1784.58513378493,1827.38968091372,1860.84571911275,1823.45623781461,1613.69985423318,1462.6746723198,1418.0656069858,1432.28072706305,1499.26495210763,1509.32921132514,1546.08098489924,1575.67716165836,1601.31353865438,1598.31282040605,1625.46152259484,1680.65335337555,1775.64906676137,1942.36263694017,2060.26168223171,2209.74321787628,2403.72416258662,2576.71295838607,2498.72967493254,2611.67326563924,3010.81642672623,3318.16496597089,3628.90708069575,3830.35892049593,3838.92126989984,3817.91962716702,3956.2049437134,4183.85566447661,4337.8167085432,4066.03410882791,4063.53669849245,4205.88554513551,4456.53627552726,4615.43866164735
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4488.79462512197,4723.14338358475,4290.89684941343,4431.60047014419,4462.34990117884,4529.12330572995,4623.0760644615,4819.14785988608,5013.1959009921,5435.88622103627,5798.06497333447,6205.8212472095,5833.65954418904,5982.19928466066,6166.20322332653,5987.89159662568,6188.7584890435,6287.46282384571,6491.19280618646,6675.1345781084,6982.94131741672,7332.18614231451,7626.25402306444,6460.59163175748,7321.23528662053,7808.54763337242,8304.2554082997,8552.58863705444
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Morocco,MAR,..,..,..,..,..,..,844.244873046875,904.050476074219,966.91650390625,1020.01104736328,1039.61254882813,1069.3251953125,1068.21313476563,1079.19360351563,1112.03527832031,1167.787109375,1263.17102050781,1306.12939453125,1301.05102539063,1328.20642089844,1340.24670410156,1281.85180664063,1359.98828125,1343.30456542969,1394.10388183594,1442.95849609375,1542.61840820313,1507.19995117188,1654.0068359375,1669.73254394531,1695.63647460938,1786.76281738281,1720.42248535156,1680.71044921875,1830.88061523438,1705.4482421875,1886.67224121094,1828.96862792969,1931.74047851563,1935.47875976563,1957.14135742188,2078.96606445313,2127.50708007813,2229.576171875,2301.08178710938,2342.15478515625,2489.99291992188,2540.615234375,2648.58569335938,2710.66650390625,2767.04223632813,2879.53930664063,2927.45043945313,3008.185546875,3051.458984375,3146.24780273438,3124.42504882813,3242.64428710938,3304.7119140625,3364.73950195313,3090.89428710938,3309.130859375,3325.560546875,3403.31982421875,3478.99462890625
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251.567549222861,258.850606099762,235.767482817497,194.645654684469,178.41568638255,176.854086200431,169.787799695594,193.956902454941,210.222304910608,222.043123475899,221.048981086396,227.4627362365,206.194607588583,221.624579964898,220.478583291331,212.086249862904,227.198486695187,247.184945629196,266.672705397492,291.560018665606,287.390630344484,317.185703581034,340.13537022259,356.521157404125,377.064958084878,391.699758163976,420.526462764726,442.049574057751,460.94729485679,475.788178051193,494.162859074785,514.869957191994,540.2945177803,559.393953685688,585.266716133984,610.563774706589,620.779714954555,618.397694360334,621.153734194787,617.13932000195,591.804059985932,588.215854695416,596.058889461466,610.174972826279,603.589744478104
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Myanmar,MMR,129.772040231178,127.564281190731,129.887941416412,144.000792900245,132.522439576165,143.41721780798,133.398254665006,122.678900960351,134.388136936628,135.702756195556,139.275133597401,141.823799627108,142.104344664286,137.829004501709,142.387514060567,145.457960079312,151.381528101688,157.337620355275,164.35842013127,169.599433098917,179.588600928215,187.439973498442,194.360862265949,198.973143501783,204.503943959468,206.179024168361,200.215576805336,188.871667527298,164.700416639705,168.113854204979,170.233436726449,166.710439947526,180.333227417253,188.680525344668,200.124788541397,211.265635944507,222.013359775898,231.587954116039,242.132148131424,265.455335144782,298.590464506047,328.973872708996,364.855800192477,411.498764121919,463.330135715332,522.099544784661,586.085579927418,651.729730890268,714.620419017338,785.634853157894,854.932478016035,895.512538750361,953.123081923425,1024.69060473254,1099.24387750099,1166.73305546337,1225.37913970989,1290.5640902569,1361.5683126412,1440.98988236734,1301.31386350667,1136.9956605414,1174.76697945755,1177.76649645563,1158.47928097728
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3543.52830787347,3538.05908413962,3461.85974021427,3309.62139241894,3213.57377389991,3137.53895430851,3187.74903180322,3196.99658679727,3111.60654486305,2974.56787424784,2857.33777498196,2989.40001637296,3104.24536078011,2959.27503800966,2918.37740296161,2945.36226956201,2958.24060697383,3004.30804359997,3025.32668011049,3050.46098873323,3083.59657884697,3055.40444831936,3145.94566281247,3232.30589658857,3582.89503259701,3627.75059772278,3834.99894666178,3987.61796106565,4036.38187484707,3989.20711387651,4165.12990200988,4302.72451368462,4420.96741373862,4549.26759093897,4701.95694189098,4774.10650865775,4648.62713460213,4476.73324402105,4400.47537705743,4243.09274481966,3787.49943973286,3809.80753359714,3905.55135201003,3977.97779975114,4034.3505333519
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,39582.3065506372,40416.3434155485,41282.5119601493,42144.9483282333,43009.4175309,43850.6180374654,42150.9339703313,40397.4892114547,38533.3613966206,36595.5160921182,34723.1372669337,32927.1683576065,31199.7009943493,29671.3619370937,28281.3949367261,26925.5056720928,25595.3694757385,24307.1891855087,23058.0511758902,21871.6176576487,20743.0482255213,16414.2142688569,13510.6636338153,11242.2283579648,10770.2738951395,9889.57560368043,8701.31316171573,7911.35444888987,6978.08160289143,6526.78662159201,6090.65732404329,5700.16531174446,5156.21216512889,5182.71296574488,4958.59494194212,4946.36830865812,5366.34976796417,4181.64316901683,5039.43231005929,4751.28407417521,4730.93001061022,5382.45329963983,6632.10607690211,6710.62531212923,7649.08971293174,7703.43149943923,7898.2277010259,7309.38138643462,7124.01760358281,7655.24340340684,7769.40694625475,8282.3668394419,8460.34773930659,8461.97418049015,8559.03145912112
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Nepal,NPL,327.155239909957,327.106042340229,326.931761367814,326.647935131857,344.303003365182,333.249080677851,349.354951533981,336.664372577306,331.720617039361,339.099773054614,340.306833356848,328.993729996026,331.963144339485,323.260045911092,336.306374003459,333.76929822544,340.906119257416,343.403337654578,350.30570504545,350.320446364022,334.219179007322,353.700814105005,358.609920101425,339.778376746619,364.032308849685,377.725353860231,386.340559561214,384.659636696973,405.638929689076,413.894023064039,422.724738575869,438.15619419594,443.462044821677,448.13094087379,472.951082824345,477.741099613336,492.212428031946,506.426874424217,511.54871132025,524.27256909301,547.221082273632,564.28622920391,556.438454538796,570.28967363428,589.46992868617,603.190108570995,617.477638588722,633.226129136597,666.865095417138,692.400000816919,721.265221364302,742.617252662576,775.310578479839,801.039060847856,846.665541773599,875.543635474862,875.188943730855,951.857298563641,1021.91492204011,1077.11796498188,1031.53618783934,1062.7888430629,1113.55462341223,1136.42769313825,1179.81272768386
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Netherlands,NLD,14369.9782504069,14224.123319994,14982.6014928093,15317.7070528753,16364.8359498626,17536.8825572961,17783.9545025959,18511.9894261435,19496.2111128994,20510.8206478374,21502.1677859336,22165.2641987218,22717.6765218986,23757.1122495523,24382.224886917,24166.3402542361,25045.8849732601,25524.9215990963,26052.3514223611,26394.2639274121,26537.618533272,26149.6510424989,25707.0446398562,26139.8532389257,26833.4491203001,27397.7390694574,28005.4569475131,28365.751329384,29152.9132541223,30259.4323280832,31308.9134208148,31820.8313025199,32119.9518808361,32297.9766237802,33054.4495589641,33916.5007865382,34915.1715894675,36211.6492887576,37661.7337325878,39298.7334353319,40665.338169599,41297.3198832208,41135.4190736263,40981.8477039972,41663.1477772692,42411.3453838518,43841.1223404104,45445.522872349,46227.211156219,44304.4119317351,44659.272839058,45239.7318887962,44631.8745388789,44487.03063469,45042.0669545832,45793.8135434697,46655.0363382039,47670.1057253297,48463.0299739951,49254.0158854264,47086.5804192702,49780.8440526836,51777.5431588864,51305.6282773372,51471.0496318407
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30858.7237060533,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,New Zealand,NZL,17779.5357700662,18005.4122073344,18094.263293976,18820.7678536432,19555.450147485,20411.1514967337,21301.5761165437,19964.3460573597,19780.3241816442,21602.6976788854,21013.5531110005,21485.6610398904,22189.6527048373,23456.8469868204,24349.6280959155,23466.9656630273,23476.2922005501,22482.0764142658,22546.4701048063,23131.0514102156,23398.7605130664,24394.0884290782,24377.4837380871,24887.9686599598,25856.1001756935,26111.9336134112,26825.0380773859,26853.0259070502,26684.7073444704,26599.7799587614,26395.6955991067,24873.0116450683,24884.4957445909,26174.8337705197,27151.4717124485,28020.2488667404,28576.4399807986,28790.3001245608,28780.9341788,30169.7402015621,30853.807635459,31718.7628389095,32641.8202163485,33517.0893271345,34372.5891093868,35126.3341641095,35665.3533259784,36414.3173040299,35739.3584607571,35370.585185302,35489.7631519026,35957.523248516,36607.1493914827,37267.6586997514,38056.2646732554,38665.3723018158,39235.3695566636,39722.6068434219,40371.5456268118,40655.0837792873,39646.3466853422,41273.3820775381,42668.0420243621,42207.9695672422,41416.2848863503
